feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__	Day_Num	Day_Num	1.84488599477923	0.270755284555531	66	29	4.21387358661862e-09	1.91761783506992e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	Day_Num	Day_Num	2.03855909295751	0.300143544623376	66	40	4.5998222405558e-09	2.00603358824239e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.__.__	Day_Num	Day_Num	0.791834928112736	0.116526903570718	66	23	4.53859091994248e-09	2.00603358824239e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.s__	Antibiotics	Non_ABX	-3.52203198116345	0.51825607130542	66	21	4.52711379850697e-09	2.00603358824239e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	Day_Num	Day_Num	0.990448758171638	0.146256563124456	66	66	4.98192802415419e-09	2.14291150628002e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.g__.s__	Day_Num	Day_Num	1.30041348553281	0.192257296537226	66	27	5.14536511740949e-09	2.18330357684673e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	Day_Num	Day_Num	1.42504746442787	0.212440620877713	66	66	6.43440512242932e-09	2.65842527426685e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__	Day_Num	Day_Num	1.72448147697244	0.256959813606268	66	29	6.35486932536039e-09	2.65842527426685e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	Day_Num	Day_Num	1.59836914777018	0.23941101500373	66	65	7.30336502926072e-09	2.97825534959463e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	Day_Num	Day_Num	1.86076476544566	0.279750644653677	66	60	8.0613569821448e-09	3.20413429416894e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Natranaerobiales.f__Anaerobrancaceae.g__A55_D21.s__	Antibiotics	Non_ABX	-2.55124303414236	0.383498480311937	66	20	8.02802155322273e-09	3.20413429416894e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	Day_Num	Day_Num	0.819102822673594	0.123978610676433	66	66	9.63459977322197e-09	3.78158041098962e-08
k__Bacteria.__.__.__.__.__.__	Day_Num	Day_Num	1.49632270563069	0.227239326956025	66	66	1.05182631566789e-08	4.07745016197181e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	Day_Num	Day_Num	1.43810554746362	0.220194579856568	66	66	1.30269114806e-08	4.98835390842487e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__.s__	Antibiotics	Non_ABX	-3.21881191105136	0.494442980424362	66	18	1.41671418031486e-08	5.35961750143213e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	Antibiotics	Non_ABX	1.13686686165583	0.176029425891965	66	66	1.73913164302792e-08	6.50103971322343e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Agrobacterium.s__	Day_Num	Day_Num	1.37639206126079	0.21354907341284	66	26	1.83180467148338e-08	6.76690196289154e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	Day_Num	Day_Num	2.1585491698738	0.33580366326387	66	35	1.96212235434176e-08	7.16402813096874e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	Day_Num	Day_Num	1.99726202626637	0.31298983006454	66	46	2.36215121638511e-08	8.52546530971177e-08
k__Bacteria.p__Firmicutes.__.__.__.__.__	Day_Num	Day_Num	1.19324956785041	0.187500716550245	66	66	2.52943066197018e-08	9.02546849839358e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	Antibiotics	Non_ABX	1.79358455560334	0.283229721877676	66	66	2.86395631852644e-08	1.00408833245057e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	Day_Num	Day_Num	1.00803458902698	0.154989401667947	66	66	2.8779601885526e-08	1.00408833245057e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	Day_Num	Day_Num	1.32688952411136	0.209759478695663	66	37	2.94265300699891e-08	1.01537697164578e-07
k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	Antibiotics	Non_ABX	2.89154535974648	0.45751475172263	66	65	3.00923371194813e-08	1.02706454951273e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	Day_Num	Day_Num	1.24291516740978	0.197029592384302	66	66	3.15366962245045e-08	1.06478737790263e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Caloramator.s__	Antibiotics	Non_ABX	-2.1565073587092	0.343205003850278	66	19	3.47906085750452e-08	1.16215437154938e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	Day_Num	Day_Num	1.71592754134305	0.274802572693761	66	61	4.06219532288939e-08	1.34266245409186e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__ecb11.s__	Antibiotics	Non_ABX	-2.0589584715925	0.33178280887401	66	19	4.72834785792795e-08	1.5465637785306e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__	Day_Num	Day_Num	1.27843581636783	0.206466556521082	66	30	4.99212422911782e-08	1.6160072246835e-07
k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	Day_Num	Day_Num	1.77983785069798	0.287704981451342	66	66	5.10447250806522e-08	1.63551466074743e-07
Unassigned.__.__.__.__.__.__	Day_Num	Day_Num	1.8227940955759	0.29517366570092	66	51	5.33066563894059e-08	1.69073637437106e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__.s__	Day_Num	Day_Num	1.23817832708823	0.204535449622675	66	28	8.60284987036214e-08	2.70129485929371e-07
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	Day_Num	Day_Num	1.90389788003965	0.309155581340991	66	33	9.32273377155928e-08	2.89835485571249e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	Day_Num	Day_Num	-0.845483227005283	0.13746942669806	66	66	1.05908285085875e-07	3.26031387421222e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus.s__schlegelii	Day_Num	Day_Num	1.64718078977823	0.277428396429151	66	30	1.35643461706013e-07	4.13515019181439e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__Anaerococcus.s__	Day_Num	Day_Num	1.32751689787771	0.225105320881169	66	24	1.58569820922878e-07	4.78758882401767e-07
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__.s__	Day_Num	Day_Num	1.43854379968156	0.248084395070379	66	18	2.32857509972801e-07	6.96354839347233e-07
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	Day_Num	Day_Num	1.60926982558611	0.27947256392856	66	63	2.72351092413447e-07	8.06775877526625e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__	Antibiotics	Non_ABX	-2.25016116551069	0.395747507822212	66	21	3.60435719593404e-07	1.05772725189092e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	Day_Num	Day_Num	1.70204929930281	0.299940632222099	66	36	3.76418150388928e-07	1.09440091872337e-06
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.__.__	Day_Num	Day_Num	1.25007370260991	0.220440670518291	66	29	3.82022078922555e-07	1.10050397047415e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.__	Day_Num	Day_Num	1.37608304670196	0.24620180875774	66	25	5.23097423447574e-07	1.49320537238671e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.__.__	Day_Num	Day_Num	0.97628491295526	0.174862574218959	66	25	5.35499434425072e-07	1.51483623792318e-06
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__.s__	Day_Num	Day_Num	1.25128778096662	0.228430465526937	66	22	8.0218855543616e-07	2.2489929143478e-06
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	Antibiotics	Non_ABX	-2.64827663603238	0.487904946955593	66	33	9.7061172514589e-07	2.69709806810451e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..__.__	Day_Num	Day_Num	1.20911361378472	0.22050882024441	66	18	1.11395173924359e-06	3.06825303616217e-06
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__.s__	Day_Num	Day_Num	1.36376144785095	0.255512116586294	66	26	1.369354756995e-06	3.73893385822982e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__Sporanaerobacter.s__	Day_Num	Day_Num	1.50573851491344	0.282870800740725	66	27	1.44567669883767e-06	3.91329727099163e-06
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__.__	Antibiotics	Non_ABX	-2.56647421681948	0.48399742703173	66	17	1.561815647233e-06	4.19153942932617e-06
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.__.__.__	Antibiotics	Non_ABX	-1.88767324547627	0.363209246955585	66	18	2.32503658302254e-06	6.1869617548227e-06
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__.s__	Antibiotics	Non_ABX	-3.0678424976377	0.591148075526032	66	15	2.3921676930515e-06	6.31210634973254e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.__	Day_Num	Day_Num	0.934991824644244	0.180399633341202	66	26	2.45355122413404e-06	6.42012570315074e-06
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__.s__	Antibiotics	Non_ABX	-2.11157237044534	0.408828957093538	66	16	2.62474328294522e-06	6.81131727970909e-06
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__	Day_Num	Day_Num	1.06207966397753	0.20928688358282	66	27	3.67783612039636e-06	9.46590608036439e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	Day_Num	Day_Num	-0.767333658489593	0.154128669948799	66	66	5.25917035988295e-06	1.34258495366118e-05
